customer_id,segment,plan,region,has_credit_card,is_plan_mismatch,total_revenue,total_paid,avg_monthly_bill,bill_std,total_gst,total_hours,avg_monthly_hours,hours_included,total_excess_hours,pct_months_over,avg_efficiency_score,total_discount,avg_discount_pct,total_overage,tenure_months,hours_utilization,revenue_per_month
15,light,lite,west,True,False,26444.89396638208,31204.974880330854,520.0829146721809,29.883938796624662,4760.080913948774,3211.3351172560515,53.522251954267524,100,71.68236707040533,0.13333333333333333,62.08540733183632,920.4500000000002,0.03416666666666667,425.3439663820798,60,0.5352225195426753,440.74823277303466
16,light,lite,east,False,False,26499.487260716385,31269.394967645338,521.156582794089,70.77217774869435,4769.90770692895,4842.145512750311,80.70242521250519,100,906.1325914697811,0.2833333333333333,76.87618459458096,2509.91,0.09316666666666666,2069.397260716387,60,0.8070242521250519,441.6581210119397
17,moderate,standard,north,True,False,36840.08464452022,43471.29988053385,724.5216646755641,91.22146669059865,6631.215236013639,7455.544727126392,124.25907878543987,200,1058.359733963679,0.23333333333333334,64.1024103359037,1461.5600000000002,0.04066666666666666,2361.644644520218,60,0.6212953939271993,614.0014107420036
18,moderate,standard,south,True,False,36432.81410169427,42990.720639999236,716.512010666654,94.19298046714849,6557.906538304968,9406.965053245465,156.7827508874244,200,722.614943338788,0.2833333333333333,68.68924342852888,2060.56,0.05733333333333333,2553.374101694272,60,0.7839137544371221,607.2135683615711
19,moderate,standard,east,True,False,38237.11638985403,45119.797340027755,751.9966223337959,98.58820919963026,6882.680950173725,8409.770979337538,140.16284965562562,200,1065.8131026668732,0.25,57.06240382551628,449.25000000000006,0.0125,2746.3663898540344,60,0.7008142482781282,637.2852731642339
20,light,lite,north,True,False,26585.370310360642,31370.73696622556,522.8456161037593,53.96423334681227,4785.366655864916,3260.874216057142,54.347903600952364,100,326.3460276749561,0.15,68.97376567789114,1450.2700000000002,0.05383333333333333,1095.6403103606426,60,0.5434790360095236,443.0895051726774
21,moderate,standard,west,False,False,36853.944282000695,43487.65425276082,724.7942375460136,93.98375889927388,6633.709970760125,8956.201594785942,149.2700265797657,200,1051.6952173650777,0.3,67.60706973871216,1940.7600000000002,0.054000000000000006,2854.7042820006973,60,0.7463501328988285,614.2324047000116
22,light,lite,north,True,False,24034.19597797722,28360.351254013116,472.6725209002186,62.811757567106774,4326.155276035899,3460.9118362323406,57.68186393720568,100,339.1443615654687,0.21666666666666667,90.6246913911397,4418.16,0.164,1512.3559779772181,60,0.5768186393720568,400.56993296628696
23,light,lite,east,True,False,25737.962497589302,30370.795747155375,506.17992911925626,27.855389998502446,4632.833249566074,3042.556262102176,50.70927103503627,100,67.66911273908518,0.06666666666666667,69.34125881239727,1522.1100000000001,0.0565,320.07249758930095,60,0.5070927103503626,428.9660416264884
24,moderate,standard,east,False,False,34296.46071340337,40469.82364181598,674.497060696933,109.34162715970473,6173.362928412606,9891.180959545422,164.85301599242368,200,1853.528709877737,0.3333333333333333,88.03783499321995,5223.28,0.14533333333333334,3579.740713403369,60,0.8242650799621185,571.6076785567228
25,moderate,standard,east,False,False,32981.13035119219,38917.733814406776,648.6288969067796,96.62153219820004,5936.603463214593,8552.56597607944,142.5427662679907,200,1034.4818173396754,0.26666666666666666,88.83055936515858,5606.64,0.156,2647.7703511921836,60,0.7127138313399534,549.6855058532032
26,moderate,standard,south,True,False,32149.62178221187,37936.55370301001,632.2758950501668,80.70644554036262,5786.931920798137,9114.853663752965,151.9142277292161,200,503.66195171901734,0.23333333333333334,89.81996107509364,5654.56,0.15733333333333333,1864.1817822118724,60,0.7595711386460804,535.8270297035311
27,light,lite,west,True,False,28118.083379539672,33179.33838785681,552.9889731309469,69.59707055001748,5061.25500831714,4190.8974443007655,69.8482907383461,100,451.12570306846476,0.25,59.212941242694534,651.0500000000001,0.02416666666666667,1829.1333795396704,60,0.698482907383461,468.63472299232785
28,moderate,standard,west,False,False,33164.91912720699,39134.604570104246,652.2434095017375,97.67623670566134,5969.685442897257,8771.405979198866,146.19009965331443,200,1027.6863257862387,0.23333333333333334,88.84359353931067,5462.88,0.15200000000000002,2687.7991272069885,60,0.7309504982665721,552.7486521201165
29,moderate,standard,north,True,False,34111.110636017656,40251.11055050084,670.8518425083473,95.8637226840533,6139.999914483177,7337.882066387562,122.2980344397927,200,1005.6667648726745,0.21666666666666667,81.20165613560522,4163.05,0.11583333333333333,2334.1606360176556,60,0.6114901721989635,568.5185106002942
30,light,lite,west,True,False,26932.77268983852,31780.671774009454,529.6778629001576,56.67895881168467,4847.899084170933,3673.079954242678,61.21799923737797,100,285.3476026469573,0.2,64.97068974911706,1221.2800000000002,0.04533333333333334,1214.0526898385194,60,0.6121799923737796,448.879544830642
31,moderate,standard,north,True,False,38273.111274061994,45162.27130339315,752.7045217232192,97.34019032675025,6889.1600293311585,7424.966520674227,123.74944201123711,200,1038.6156421446033,0.23333333333333334,54.053760036132786,269.55,0.007500000000000001,2602.661274061993,60,0.6187472100561855,637.8851879010332
32,light,lite,south,True,False,25398.675613054704,29970.43722340455,499.50728705674254,71.17425044057086,4571.761610349847,5071.374148012224,84.5229024668704,100,480.47642573396035,0.3333333333333333,85.11203402864243,3627.92,0.13466666666666666,2086.595613054703,60,0.8452290246687041,423.3112602175784
33,light,lite,north,False,False,25133.980327431327,29658.096786368966,494.30161310614943,73.06135186454044,4524.1164589376385,3887.5311137936837,64.79218522989473,100,592.5821236117516,0.23333333333333334,85.53844842930579,3605.47,0.13383333333333333,1799.450327431327,60,0.6479218522989473,418.89967212385545
34,heavy,premium,north,True,False,44464.35,52467.933,874.46555,32.50418026885158,8003.583,12939.511288807316,215.65852148012195,350,1534.2279176169654,0.2,72.76881270393844,3475.65,0.0725,0.0,60,0.6161672042289198,741.0725
35,heavy,lite,north,True,True,30159.178309725354,35587.83040547592,593.130506757932,84.05321108839829,5428.652095750564,13684.405389517324,228.07342315862206,100,9013.574872339253,0.6666666666666666,78.99769442913228,2698.49,0.10016666666666667,5917.668309725355,60,2.2807342315862207,502.6529718287559
36,heavy,premium,west,True,False,45103.549999999996,53222.189,887.0364833333333,27.843936762186928,8118.638999999999,17907.58485782595,298.4597476304325,350,3279.8124859741165,0.31666666666666665,71.1545464880463,2836.4500000000003,0.05916666666666667,0.0,60,0.85274213608695,751.7258333333333
37,moderate,standard,north,True,False,37146.17275226314,43832.4838476705,730.5413974611749,93.04610244075474,6686.3110954073645,7109.071533114037,118.48452555190062,200,907.7207828458269,0.25,62.20208648969535,1281.8600000000001,0.035666666666666666,2488.032752263139,60,0.592422627759503,619.1028792043857
38,light,lite,west,True,False,24966.677131633,29460.67901532694,491.01131692211567,70.34442265862278,4494.00188369394,4420.990201721753,73.68317002869588,100,560.8753672110462,0.2833333333333333,87.35917297336532,3951.2,0.14666666666666667,1977.8771316330005,60,0.7368317002869588,416.1112855272167
39,moderate,standard,north,True,False,36223.2040403334,42743.380767593415,712.3896794598902,103.96006720119449,6520.176727260012,9077.375968830416,151.28959948050695,200,2003.3882092891565,0.26666666666666666,73.27329059801939,2635.6,0.07333333333333333,2918.804040333403,60,0.7564479974025347,603.7200673388901
40,moderate,standard,north,True,False,36407.86026853696,42961.275116873614,716.0212519478936,107.93754185791327,6553.414848336653,9055.198105135165,150.9199684189194,200,2121.041913286251,0.2833333333333333,72.37814669071918,2647.58,0.07366666666666667,3115.4402685369655,60,0.7545998420945971,606.7976711422828
41,light,lite,south,True,False,27375.063098066057,32302.574455717946,538.3762409286325,47.683704121565604,4927.51135765189,4197.418916817609,69.95698194696016,100,149.84944501219698,0.15,56.40894638098732,404.1,0.015000000000000001,839.1630980660568,60,0.6995698194696015,456.2510516344343
42,moderate,standard,west,True,False,37738.975600271995,44531.99120832096,742.1998534720159,98.2093908627209,6793.01560804896,9754.542062590444,162.57570104317406,200,1486.4888285147215,0.31666666666666665,61.61132259318172,1078.2,0.030000000000000002,2877.1756002719994,60,0.8128785052158704,628.9829266712
43,light,lite,north,True,False,22708.869942608177,26796.46653227765,446.60777553796083,43.902390868133566,4087.5965896694715,2942.039046161681,49.03398410269469,100,185.91686324045423,0.13333333333333333,93.32828624114858,4849.200000000001,0.18000000000000002,618.069942608176,60,0.4903398410269469,378.4811657101363
44,heavy,premium,south,True,False,42834.39,50544.5802,842.4096699999999,35.09833390994502,7710.1902,17134.56482453693,285.5760804089488,350,1153.1754591569738,0.3,79.39829962455697,5105.61,0.1065,0.0,60,0.8159316583112823,713.9064999999999
45,light,lite,west,True,False,26207.837893891567,30925.248714792047,515.4208119132007,33.0600049627159,4717.410820900482,3216.110463586494,53.6018410597749,100,70.88157146935346,0.1,64.5924098264257,1153.93,0.04283333333333334,421.76789389156454,60,0.536018410597749,436.7972982315261
46,moderate,standard,south,False,False,38036.7063899061,44883.3135400892,748.0552256681533,96.21148222784804,6846.6071501830975,10224.357549894039,170.40595916490065,200,911.3070445356994,0.35,60.78037830507254,928.45,0.025833333333333333,3025.1563899061016,60,0.8520297958245032,633.945106498435
47,moderate,premium,north,True,True,41516.04,48988.9272,816.48212,38.315228371810576,7472.8872,9205.412221937098,153.42353703228497,350,281.81970546061086,0.1,85.6711714723086,6423.96,0.13399999999999998,0.0,60,0.43835296294938564,691.934
48,moderate,standard,north,True,False,36574.60927322854,43158.03894240967,719.3006490401611,104.75170890347087,6583.429669181136,8513.590442834504,141.89317404724173,200,1527.5282125810106,0.2833333333333333,71.6710489971586,2384.02,0.06633333333333333,3018.6292732285388,60,0.7094658702362087,609.5768212204756
49,moderate,standard,west,True,False,33874.54825487287,39971.96694074998,666.1994490124997,92.50179182530664,6097.418685877115,8118.7919407939125,135.31319901323187,200,766.5397919118273,0.21666666666666667,82.31164406160312,4246.91,0.11816666666666667,2181.458254872866,60,0.6765659950661593,564.5758042478811
50,light,lite,north,False,False,25673.21887920805,30294.398277465498,504.9066379577583,47.67858147866241,4621.179398257449,3177.324769254922,52.95541282091537,100,188.00202453094408,0.18333333333333332,74.01951980718296,2101.32,0.078,834.5388792080493,60,0.5295541282091537,427.88698132013417
51,heavy,lite,west,True,True,31114.074701012218,36714.60814719442,611.9101357865736,73.40673616881126,5600.533446182199,17956.185853568324,299.26976422613876,100,12107.845780483614,0.85,79.69767041595402,2927.48,0.10866666666666666,7101.554701012219,60,2.9926976422613873,518.567911683537
52,moderate,standard,south,False,False,36258.82730175266,42785.41621606814,713.0902702678023,94.76637765040108,6526.588914315478,9194.885392875953,153.24808988126588,200,700.6991402227213,0.23333333333333334,68.05945560392196,1982.69,0.05516666666666667,2301.5173017526618,60,0.7662404494063294,604.3137883625443
53,heavy,premium,east,True,False,45383.2,53552.176,892.5362666666666,21.727315974750923,8168.976,15436.891745451649,257.28152909086083,350,1897.8090914693314,0.23333333333333334,68.6255507224528,2556.8,0.05333333333333334,0.0,60,0.7350900831167452,756.3866666666667
54,heavy,premium,west,False,False,46501.799999999996,54872.123999999996,914.5354,23.28917108013934,8370.323999999999,15625.771552574288,260.42952587623813,350,2302.1769650238134,0.25,62.209962550023384,1438.2,0.030000000000000002,0.0,60,0.7440843596463946,775.03
55,moderate,standard,east,False,False,34063.551468272264,40194.99073256128,669.9165122093547,99.68264786979188,6131.439264289008,9154.2329031817,152.57054838636168,200,1455.2853454253604,0.3333333333333333,87.10568531965752,4947.74,0.13766666666666666,3071.291468272267,60,0.7628527419318084,567.7258578045378
56,heavy,premium,south,True,False,47940.0,56569.2,942.8199999999999,0.0,8629.199999999999,19558.451523227213,325.9741920537869,350,2414.9616122175566,0.45,43.075381315132155,0.0,0.0,0.0,60,0.9313548344393912,799.0
57,light,lite,west,True,False,26560.632255721703,31341.54606175161,522.3591010291935,36.29040473149819,4780.9138060299065,3167.5572756156002,52.792621260260006,100,86.08890331725546,0.08333333333333333,60.59353822807873,808.2,0.030000000000000002,428.832255721704,60,0.5279262126026001,442.6772042620284
58,light,lite,south,True,False,26854.1026368768,31687.841111514623,528.1306851919104,42.53277952265179,4833.738474637824,4335.267204263417,72.25445340439028,100,149.51988551598328,0.18333333333333332,62.703952719357986,942.9000000000001,0.035,857.0026368768008,60,0.7225445340439027,447.56837728128
59,light,lite,south,True,False,27352.06410967347,32275.435649414692,537.9239274902449,38.10215483072233,4923.371539741224,4284.580247581362,71.4096707930227,100,117.68376848732906,0.18333333333333332,55.811286912545185,291.85,0.010833333333333334,703.9141096734695,60,0.714096707930227,455.86773516122446
60,moderate,premium,south,True,True,45630.89,53844.4502,897.4075033333334,18.246624759682692,8213.5602,9301.844782609607,155.03074637682678,350,0.0,0.0,66.89160318674857,2309.11,0.04816666666666667,0.0,60,0.44294498964807655,760.5148333333333
61,moderate,standard,west,True,False,36238.170502030865,42761.04119239642,712.6840198732737,71.96273761415259,6522.870690365556,7454.459084625133,124.24098474375222,200,438.4217061040652,0.2,61.440357113025364,1227.95,0.03416666666666667,1526.120502030867,60,0.6212049237187611,603.9695083671811
62,light,lite,east,True,False,24407.185657451537,28800.479075792813,480.00798459654686,75.20346898539597,4393.293418341276,4129.7999084958,68.82999847493001,100,449.99137902677256,0.25,90.15266447761547,4346.320000000001,0.16133333333333333,1813.505657451536,60,0.6882999847493,406.7864276241923
63,heavy,premium,west,True,False,46621.65,55013.547,916.8924499999999,23.650265033398643,8391.896999999999,13739.305846653873,228.98843077756456,350,1250.1116711890882,0.23333333333333334,60.52942707263477,1318.3500000000001,0.027500000000000004,0.0,60,0.6542526593644702,777.0275
64,moderate,standard,south,True,False,32931.53819913812,38859.21507498299,647.6535845830498,88.85435575667705,5927.676875844862,9879.610600722146,164.66017667870244,200,774.5869257924494,0.26666666666666666,86.5825114832041,4989.67,0.13883333333333334,1981.2081991381224,60,0.8233008833935122,548.8589699856353
65,light,lite,south,True,False,23779.76498103053,28060.122677616026,467.66871129360044,25.29670670646038,4280.357696585495,3847.6000032447696,64.12666672074616,100,51.68977164772717,0.08333333333333333,84.04884919655406,3448.3199999999997,0.128,288.08498103053114,60,0.6412666672074616,396.32941635050884
66,moderate,standard,west,True,False,34037.526366155354,40164.28111206332,669.4046852010554,83.22981754694352,6126.754745907963,7534.661882005448,125.57769803342414,200,511.8049691282371,0.21666666666666667,78.54985957366077,3767.71,0.10483333333333333,1865.236366155353,60,0.6278884901671207,567.2921061025893
67,light,lite,north,False,False,24734.54856196804,29186.767303122288,486.4461217187048,56.11129359209927,4452.218741154247,3229.526558870379,53.82544264783965,100,259.0329718537766,0.16666666666666666,82.34852637409509,3313.62,0.123,1108.1685619680393,60,0.5382544264783965,412.24247603280065
68,heavy,premium,north,True,False,46062.35,54353.573,905.8928833333333,19.584737956293065,8291.223,16065.062849561242,267.75104749268735,350,3313.1573045646087,0.3333333333333333,64.7169303591116,1877.65,0.03916666666666667,0.0,60,0.7650029928362496,767.7058333333333
69,light,lite,south,False,False,26679.944388353237,31482.334378256815,524.705572970947,59.26739701874589,4802.389989903582,4866.070659551708,81.10117765919513,100,345.0131614831882,0.3333333333333333,71.04566108852687,1733.14,0.06433333333333333,1473.0843883532345,60,0.8110117765919512,444.66573980588726
70,heavy,premium,north,True,False,46126.27,54428.9986,907.1499766666667,23.295100438346804,8302.7286,15733.760513927033,262.2293418987839,350,3215.443541830139,0.23333333333333334,62.79464231710149,1813.73,0.03783333333333334,0.0,60,0.7492266911393826,768.7711666666667
71,moderate,standard,north,True,False,35037.02119363826,41343.68500849315,689.0614168082192,100.62068513784556,6306.663814854886,7408.785086817439,123.47975144695732,200,1018.7648952414461,0.23333333333333334,76.17830178627342,3390.3399999999997,0.09433333333333334,2487.36119363826,60,0.6173987572347865,583.9503532273044
72,light,lite,north,True,False,24888.12439474635,29367.986785800695,489.46644643001156,73.36272045056144,4479.862391054343,4368.531215320823,72.80885358868039,100,827.5148923257073,0.2833333333333333,88.7968280438141,4094.88,0.15200000000000002,2043.0043947463514,60,0.7280885358868039,414.80207324577253
73,light,lite,north,True,False,26230.213047020672,30951.651395484394,515.8608565914066,55.33343059115087,4721.438348463721,3068.9446132801486,51.149076888002476,100,266.76544464931953,0.16666666666666666,71.92444375196115,1827.43,0.06783333333333334,1117.6430470206724,60,0.5114907688800248,437.1702174503445
74,heavy,premium,north,False,False,43473.59,51298.8362,854.9806033333333,32.35861878635529,7825.2462,14782.023684337357,246.36706140562262,350,2416.8784249256087,0.25,75.55814310476937,4466.41,0.09316666666666666,0.0,60,0.7039058897303503,724.5598333333332
75,moderate,standard,east,True,False,38717.958167637735,45687.19063781252,761.4531772968753,99.8598999016624,6969.232470174792,8568.143500074053,142.80239166790088,200,1076.114283069435,0.2833333333333333,53.81504413276473,89.85000000000001,0.0025000000000000005,2867.808167637735,60,0.7140119583395044,645.2993027939623
76,moderate,standard,south,True,False,35796.395873383015,42239.74713059195,703.9957855098659,67.44385469797598,6443.351257208942,8794.03220791223,146.56720346520385,200,396.10308159997516,0.18333333333333332,64.94985248199987,1521.46,0.042333333333333334,1377.855873383015,60,0.7328360173260192,596.6065978897169
77,moderate,standard,south,False,False,32515.793002606075,38368.63574307517,639.4772623845861,79.43978400217505,5852.842740469093,8503.045470198698,141.71742450331163,200,350.41434931241224,0.16666666666666666,85.76279431411089,4809.97,0.13383333333333333,1385.7630026060742,60,0.7085871225165582,541.9298833767679
78,light,premium,west,True,True,45135.509999999995,53259.9018,887.66503,23.726587184295994,8124.391799999999,4262.922156571873,71.0487026095312,350,0.0,0.0,69.42402415555497,2804.4900000000002,0.0585,0.0,60,0.20299629317008916,752.2584999999999
79,moderate,standard,north,False,False,37546.688497097,44305.092426574454,738.4182071095743,104.19031164285686,6758.403929477459,9231.70360809405,153.8617268015675,200,1978.1402286219532,0.2833333333333333,64.37958413645634,1479.5300000000002,0.04116666666666667,3086.2184970970015,60,0.7693086340078376,625.7781416182833
80,light,lite,east,False,False,27052.746730522784,31922.241142016886,532.0373523669481,68.55508163688957,4869.494411494101,4073.8793137355033,67.89798856225839,100,460.9769927653567,0.21666666666666667,69.12942903784794,1544.5600000000002,0.05733333333333333,1657.3067305227855,60,0.6789798856225839,450.8791121753797
81,heavy,premium,west,True,False,45535.009999999995,53731.311799999996,895.5218633333333,19.290194412723398,8196.3018,18312.484846484782,305.20808077474635,350,3658.8577616517637,0.31666666666666665,67.19610058666866,2404.9900000000002,0.05016666666666667,0.0,60,0.8720230879278468,758.9168333333332
82,moderate,standard,north,True,False,34807.78311204223,41073.18407220983,684.5530678701638,96.79056807924042,6265.400960167601,8098.64842035436,134.97747367257267,200,1433.6116595833455,0.23333333333333334,77.409825301366,3725.7799999999997,0.10366666666666666,2593.563112042227,60,0.6748873683628633,580.1297185340371
83,moderate,lite,south,True,True,32989.57727306638,38927.70118221833,648.7950197036388,75.25113774764696,5938.123909151948,9669.588032270894,161.15980053784824,100,3861.8553091937606,0.7833333333333333,55.8219076049513,359.20000000000005,0.013333333333333334,6408.777273066383,60,1.6115980053784824,549.8262878844397
84,light,lite,west,True,False,26514.191419283732,31286.745874754804,521.4457645792468,64.73335855248752,4772.554455471071,3979.8065875907723,66.33010979317955,100,304.6906203968421,0.25,71.38283854461159,1849.88,0.06866666666666667,1424.0714192837338,60,0.6633010979317954,441.9031903213955
85,moderate,standard,east,True,False,33569.78624648668,39612.347770854285,660.2057961809047,83.59873382814851,6042.561524367602,7837.881552250598,130.63135920417665,200,815.737892338828,0.21666666666666667,82.7637609447225,4372.7,0.12166666666666666,2002.486246486678,60,0.6531567960208832,559.4964374414446
86,moderate,standard,south,False,False,32512.66335438577,38364.94275817521,639.4157126362535,100.893581626816,5852.279403789438,9512.427017628992,158.54045029381652,200,651.2511343793052,0.21666666666666667,89.6825232625782,5702.4800000000005,0.15866666666666665,2275.1433543857697,60,0.7927022514690827,541.8777225730962
87,moderate,standard,south,False,False,37310.01719082545,44025.82028517403,733.7636714195671,68.4887010988707,6715.803094348581,8494.332569242331,141.5722094873722,200,349.53525430996456,0.2,52.066421738056,89.85000000000001,0.0025000000000000005,1459.8671908254514,60,0.707861047436861,621.8336198470909
88,moderate,standard,north,True,False,36331.04563535604,42870.63384972012,714.510564162002,96.86729410867068,6539.5882143640865,8097.942442630509,134.96570737717514,200,1308.0812889918805,0.2833333333333333,70.63311705323927,2138.4300000000003,0.059500000000000004,2529.4756353560397,60,0.6748285368858757,605.517427255934
89,heavy,premium,east,True,False,43249.87,51034.8466,850.5807766666666,30.959499023606075,7784.9766,16091.052364744139,268.184206079069,350,2691.9731810721605,0.3,77.38230284183636,4690.13,0.09783333333333334,0.0,60,0.7662405887973399,720.8311666666667
90,moderate,standard,north,True,False,37792.83353031017,44595.543565766,743.2590594294333,100.06267214493697,6802.71003545583,8270.769236269021,137.84615393781704,200,1388.0156776154834,0.25,59.81466792739441,898.5000000000001,0.025,2751.3335303101694,60,0.6892307696890851,629.8805588385028
91,light,lite,east,True,False,23795.6895991029,28078.913726941424,467.98189544902374,67.31139716474213,4283.224127838522,3970.633927476998,66.17723212461664,100,393.05867342878014,0.2,93.3866937141192,4777.360000000001,0.17733333333333334,1633.049599102903,60,0.6617723212461664,396.59482665171504
92,moderate,standard,south,False,False,35632.35062322384,42046.17373540414,700.7695622567356,99.09854014510519,6413.823112180291,10492.71110464068,174.87851841067803,200,1152.1949050331436,0.4166666666666667,79.95353626718867,3989.3399999999997,0.111,3681.690623223844,60,0.87439259205339,593.872510387064
93,moderate,standard,south,True,False,34821.25328829343,41089.07888018626,684.8179813364376,98.11826080833279,6267.825591892818,9567.317788681648,159.45529647802746,200,767.0385092986081,0.3,79.1063120955683,3857.56,0.10733333333333332,2738.813288293436,60,0.7972764823901374,580.3542214715573
94,moderate,standard,south,True,False,39251.84779856121,46317.18040230222,771.953006705037,98.01515866573367,7065.332603741017,10930.400050815066,182.1733341802511,200,1292.6381983761503,0.4166666666666667,54.24456416880779,179.70000000000002,0.005000000000000001,3491.5477985612088,60,0.9108666709012555,654.1974633093536
95,moderate,standard,north,True,False,38484.85607839478,45412.130172505844,756.8688362084307,97.43932998376214,6927.274094111061,7939.051819226531,132.3175303204422,200,1275.2900646045957,0.23333333333333334,52.21350133253738,89.85000000000001,0.0025000000000000005,2634.706078394784,60,0.6615876516022109,641.4142679732464
96,moderate,standard,north,False,False,36744.961779972786,43359.05490036789,722.6509150061315,98.90333215660601,6614.093120395101,8461.478271256787,141.02463785427977,200,1526.4717805428752,0.25,69.20044567883306,2000.66,0.05566666666666667,2805.621779972789,60,0.7051231892713989,612.4160296662131
97,moderate,standard,north,True,False,38770.20088739271,45748.837047123394,762.4806174520565,98.15954138027305,6978.636159730687,8426.055188030226,140.4342531338371,200,1715.3721795890492,0.26666666666666666,53.36589279451113,119.80000000000001,0.0033333333333333335,2950.0008873927086,60,0.7021712656691855,646.1700147898786
98,moderate,standard,north,False,False,36600.79292747347,43188.93565441869,719.8155942403115,106.18707060384664,6588.142726945223,7987.723195116455,133.12871991860757,200,1402.577954243929,0.25,70.3920465020287,2216.3,0.06166666666666667,2877.0929274734704,60,0.6656435995930379,610.0132154578912
99,light,lite,west,True,False,27202.824149490487,32099.332496398776,534.9888749399796,67.3885080196751,4896.508346908287,4551.923015443226,75.86538359072044,100,591.3109316035283,0.26666666666666666,69.85819345667707,1616.4,0.060000000000000005,1879.2241494904877,60,0.7586538359072044,453.3804024915081
100,light,lite,south,False,False,24744.219231704377,29198.178693411166,486.6363115568528,41.391189579945696,4453.959461706788,4253.040333495353,70.88400555825588,100,113.78279935494349,0.1,78.95141799922433,2797.27,0.10383333333333332,601.489231704378,60,0.7088400555825588,412.4036538617396
101,light,lite,north,True,False,28590.580285714666,33736.8847371433,562.2814122857217,76.38565920454265,5146.304451428639,4619.196812740218,76.9866135456703,100,1034.1235010233788,0.2833333333333333,57.87461730896501,493.9000000000001,0.018333333333333333,2144.4802857146647,60,0.769866135456703,476.50967142857775
